"participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._current_page_name","participant.time_started_utc","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","participant.treatment","participant.selected_round","participant.stopped_at","session.code","session.label","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo","session.config.name","session.config.participation_fee","session.num_roadblockers","session.treatment","activism.1.player.id_in_group","activism.1.player.role","activism.1.player.payoff","activism.1.player.effort_score","activism.1.player.wage","activism.1.player.contribution","activism.1.player.actual_effort_time","activism.1.player.chose_activism","activism.1.player.round_payoff","activism.1.player.seat_number","activism.1.group.id_in_subsession","activism.1.group.num_activists","activism.1.group.num_roadblockers","activism.1.group.treatment","activism.1.subsession.round_number","activism.2.player.id_in_group","activism.2.player.role","activism.2.player.payoff","activism.2.player.effort_score","activism.2.player.wage","activism.2.player.contribution","activism.2.player.actual_effort_time","activism.2.player.chose_activism","activism.2.player.round_payoff","activism.2.player.seat_number","activism.2.group.id_in_subsession","activism.2.group.num_activists","activism.2.group.num_roadblockers","activism.2.group.treatment","activism.2.subsession.round_number","activism.3.player.id_in_group","activism.3.player.role","activism.3.player.payoff","activism.3.player.effort_score","activism.3.player.wage","activism.3.player.contribution","activism.3.player.actual_effort_time","activism.3.player.chose_activism","activism.3.player.round_payoff","activism.3.player.seat_number","activism.3.group.id_in_subsession","activism.3.group.num_activists","activism.3.group.num_roadblockers","activism.3.group.treatment","activism.3.subsession.round_number","activism.4.player.id_in_group","activism.4.player.role","activism.4.player.payoff","activism.4.player.effort_score","activism.4.player.wage","activism.4.player.contribution","activism.4.player.actual_effort_time","activism.4.player.chose_activism","activism.4.player.round_payoff","activism.4.player.seat_number","activism.4.group.id_in_subsession","activism.4.group.num_activists","activism.4.group.num_roadblockers","activism.4.group.treatment","activism.4.subsession.round_number","activism.5.player.id_in_group","activism.5.player.role","activism.5.player.payoff","activism.5.player.effort_score","activism.5.player.wage","activism.5.player.contribution","activism.5.player.actual_effort_time","activism.5.player.chose_activism","activism.5.player.round_payoff","activism.5.player.seat_number","activism.5.group.id_in_subsession","activism.5.group.num_activists","activism.5.group.num_roadblockers","activism.5.group.treatment","activism.5.subsession.round_number","activism.6.player.id_in_group","activism.6.player.role","activism.6.player.payoff","activism.6.player.effort_score","activism.6.player.wage","activism.6.player.contribution","activism.6.player.actual_effort_time","activism.6.player.chose_activism","activism.6.player.round_payoff","activism.6.player.seat_number","activism.6.group.id_in_subsession","activism.6.group.num_activists","activism.6.group.num_roadblockers","activism.6.group.treatment","activism.6.subsession.round_number","activism.7.player.id_in_group","activism.7.player.role","activism.7.player.payoff","activism.7.player.effort_score","activism.7.player.wage","activism.7.player.contribution","activism.7.player.actual_effort_time","activism.7.player.chose_activism","activism.7.player.round_payoff","activism.7.player.seat_number","activism.7.group.id_in_subsession","activism.7.group.num_activists","activism.7.group.num_roadblockers","activism.7.group.treatment","activism.7.subsession.round_number","activism.8.player.id_in_group","activism.8.player.role","activism.8.player.payoff","activism.8.player.effort_score","activism.8.player.wage","activism.8.player.contribution","activism.8.player.actual_effort_time","activism.8.player.chose_activism","activism.8.player.round_payoff","activism.8.player.seat_number","activism.8.group.id_in_subsession","activism.8.group.num_activists","activism.8.group.num_roadblockers","activism.8.group.treatment","activism.8.subsession.round_number","activism.9.player.id_in_group","activism.9.player.role","activism.9.player.payoff","activism.9.player.effort_score","activism.9.player.wage","activism.9.player.contribution","activism.9.player.actual_effort_time","activism.9.player.chose_activism","activism.9.player.round_payoff","activism.9.player.seat_number","activism.9.group.id_in_subsession","activism.9.group.num_activists","activism.9.group.num_roadblockers","activism.9.group.treatment","activism.9.subsession.round_number","activism.10.player.id_in_group","activism.10.player.role","activism.10.player.payoff","activism.10.player.effort_score","activism.10.player.wage","activism.10.player.contribution","activism.10.player.actual_effort_time","activism.10.player.chose_activism","activism.10.player.round_payoff","activism.10.player.seat_number","activism.10.group.id_in_subsession","activism.10.group.num_activists","activism.10.group.num_roadblockers","activism.10.group.treatment","activism.10.subsession.round_number","activism.11.player.id_in_group","activism.11.player.role","activism.11.player.payoff","activism.11.player.effort_score","activism.11.player.wage","activism.11.player.contribution","activism.11.player.actual_effort_time","activism.11.player.chose_activism","activism.11.player.round_payoff","activism.11.player.seat_number","activism.11.group.id_in_subsession","activism.11.group.num_activists","activism.11.group.num_roadblockers","activism.11.group.treatment","activism.11.subsession.round_number","activism.12.player.id_in_group","activism.12.player.role","activism.12.player.payoff","activism.12.player.effort_score","activism.12.player.wage","activism.12.player.contribution","activism.12.player.actual_effort_time","activism.12.player.chose_activism","activism.12.player.round_payoff","activism.12.player.seat_number","activism.12.group.id_in_subsession","activism.12.group.num_activists","activism.12.group.num_roadblockers","activism.12.group.treatment","activism.12.subsession.round_number","activism.13.player.id_in_group","activism.13.player.role","activism.13.player.payoff","activism.13.player.effort_score","activism.13.player.wage","activism.13.player.contribution","activism.13.player.actual_effort_time","activism.13.player.chose_activism","activism.13.player.round_payoff","activism.13.player.seat_number","activism.13.group.id_in_subsession","activism.13.group.num_activists","activism.13.group.num_roadblockers","activism.13.group.treatment","activism.13.subsession.round_number","activism.14.player.id_in_group","activism.14.player.role","activism.14.player.payoff","activism.14.player.effort_score","activism.14.player.wage","activism.14.player.contribution","activism.14.player.actual_effort_time","activism.14.player.chose_activism","activism.14.player.round_payoff","activism.14.player.seat_number","activism.14.group.id_in_subsession","activism.14.group.num_activists","activism.14.group.num_roadblockers","activism.14.group.treatment","activism.14.subsession.round_number","questionnaire.1.player.id_in_group","questionnaire.1.player.role","questionnaire.1.player.payoff","questionnaire.1.player.q1_support","questionnaire.1.player.q1_pressure","questionnaire.1.player.q1_convincing","questionnaire.1.player.q1_too_extreme","questionnaire.1.player.q1_no_earnings_effect","questionnaire.1.player.q1_reciprocate","questionnaire.1.player.q1_autonomy","questionnaire.1.player.q1_motivation_other","questionnaire.1.player.q2_activism_choice","questionnaire.1.player.q3_personal_cost","questionnaire.1.player.q4_cost_to_others","questionnaire.1.player.q5_extremity","questionnaire.1.player.q6_legitimacy","questionnaire.1.player.q7_social_id","questionnaire.1.player.q8_compassion","questionnaire.1.player.q8_sympathy","questionnaire.1.player.q8_annoyance","questionnaire.1.group.id_in_subsession","questionnaire.1.subsession.round_number","activism.1.group.total_contribution","activism.2.group.total_contribution","activism.3.group.total_contribution","activism.4.group.total_contribution","activism.5.group.total_contribution","activism.6.group.total_contribution","activism.7.group.total_contribution","activism.8.group.total_contribution","activism.9.group.total_contribution","activism.10.group.total_contribution","activism.11.group.total_contribution","activism.12.group.total_contribution","activism.13.group.total_contribution","activism.14.group.total_contribution","pct_complete","session_num","seat_num","Age_Years","Nationality","Gender","Field_of_Study","Year_of_Study_Semester","Degree_Programme","Work_Experience","Highest_Education_Level","Employment","Monthly_Disposable_Income_EUR","Political_Orientation_0_10","General_Trust_0_10","Risk_Willingness_0_10","Charitable_Donations"
23,"lbjc7cyh",10,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:02.360429",1,NA,NA,16.8,"roadblock",6,1780995748.97429,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,5,50,10,45,NA,86,10,3,NA,NA,"roadblock",1,3,NA,0,6,60,10,45,NA,112,NA,3,NA,NA,"roadblock",2,3,NA,0,7,70,10,45,NA,110,NA,3,NA,NA,"roadblock",3,3,NA,0,8,80,10,45,NA,134,NA,3,NA,NA,"roadblock",4,3,NA,0,9,90,10,45,NA,90,NA,3,NA,NA,"roadblock",5,3,NA,0,9,90,10,45,NA,112,NA,3,NA,NA,"roadblock",6,3,NA,0,4,40,10,45,NA,38,NA,3,NA,NA,"roadblock",7,3,NA,0,6,60,10,35,1,114,NA,3,3,3,"roadblock",8,3,NA,0,2,20,10,35,1,72,NA,3,4,4,"roadblock",9,3,NA,0,5,50,5,35,1,123,NA,3,3,3,"roadblock",10,3,NA,0,6,60,10,35,1,80,NA,3,3,3,"roadblock",11,3,NA,0,5,50,5,35,1,49,NA,3,2,2,"roadblock",12,3,NA,0,8,80,5,35,1,81,NA,3,2,2,"roadblock",13,3,NA,0,6,60,10,35,1,55.2,NA,3,2,2,"roadblock",14,23,NA,0,1,0,0,0,0,0,0,NA,"Petition (0 cost to you)",4,2,2,2,2,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5294117647059,1,10,28,"Germany","Woman",NA,"7-8","Other","None","BSc.","In education",NA,2,5,5,"Once"
24,"iircdrz3",20,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:03.388544",1,NA,NA,27.6,"demonstration",2,1780995847.0544,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,10,100,0,45,NA,128.8,20,5,NA,NA,"demonstration",1,4,NA,0,13,130,0,45,NA,184,NA,5,NA,NA,"demonstration",2,4,NA,0,13,130,30,45,NA,188,NA,5,NA,NA,"demonstration",3,4,NA,0,13,130,20,45,NA,195.6,NA,5,NA,NA,"demonstration",4,4,NA,0,14,140,40,45,NA,160,NA,5,NA,NA,"demonstration",5,4,NA,0,15,150,40,45,NA,206,NA,5,NA,NA,"demonstration",6,4,NA,0,13,130,0,45,NA,194,NA,5,NA,NA,"demonstration",7,4,NA,0,15,150,15,45,0,169,NA,5,1,0,"demonstration",8,4,NA,0,13,130,10,45,0,184,NA,5,1,0,"demonstration",9,4,NA,0,13,130,0,45,0,164,NA,5,0,0,"demonstration",10,4,NA,0,13,130,0,45,0,141.2,NA,5,0,0,"demonstration",11,4,NA,0,13,130,0,45,0,138,NA,5,0,0,"demonstration",12,4,NA,0,15,150,0,45,0,154,NA,5,0,0,"demonstration",13,4,NA,0,14,140,0,45,0,142,NA,5,0,0,"demonstration",14,24,NA,0,0,0,0,1,1,0,1,NA,"Petition (0 cost to you)",5,3,2,2,2,4,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5294117647059,1,20,19,"Germany","Man",NA,"1-2","BSc.","< 1 year","Secondary School","In education","300",6,3,4,"No"
25,"1yv42yer",28,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:03.554282",1,NA,NA,23.4,"petition",6,1780995815.60885,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,13,130,20,45,NA,142,28,4,NA,NA,"petition",1,2,NA,0,13,130,30,45,NA,152,NA,4,NA,NA,"petition",2,2,NA,0,12,120,40,45,NA,128,NA,4,NA,NA,"petition",3,2,NA,0,12,120,30,45,NA,152,NA,4,NA,NA,"petition",4,2,NA,0,14,140,30,45,NA,156,NA,4,NA,NA,"petition",5,2,NA,0,14,140,30,45,NA,156,NA,4,NA,NA,"petition",6,2,NA,0,13,130,30,45,NA,128.8,NA,4,NA,NA,"petition",7,2,NA,0,12,120,40,45,1,160,NA,4,4,NA,"petition",8,2,NA,0,12,120,50,45,1,138,NA,4,4,0,"petition",9,2,NA,0,15,150,40,45,1,166,NA,4,3,0,"petition",10,2,NA,0,15,150,50,45,1,140,NA,4,2,0,"petition",11,2,NA,0,12,120,30,45,1,138,NA,4,4,0,"petition",12,2,NA,0,13,130,30,45,1,120,NA,4,1,0,"petition",13,2,NA,0,14,140,30,45,1,146,NA,4,4,0,"petition",14,25,NA,0,1,1,0,0,1,1,0,NA,"Petition (0 cost to you)",1,1,1,5,4,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1617647058823,1,28,24,"Bulgarian","Woman","International Business Administration","3-4","BSc","3-5 years","Secondary School","Part-time","350-450",2,3,2,"Regularly"
26,"zy9e5vmk",3,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:03.649189",1,NA,NA,18.3,"roadblock",6,1780995708.25705,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,9,90,30,45,NA,106,3,3,NA,NA,"roadblock",1,1,NA,0,10,100,50,45,NA,112,NA,3,NA,NA,"roadblock",2,1,NA,0,8,80,80,45,NA,50,NA,3,NA,NA,"roadblock",3,1,NA,0,11,110,80,45,NA,94,NA,3,NA,NA,"roadblock",4,1,NA,0,10,100,0,45,NA,110,NA,3,NA,NA,"roadblock",5,1,NA,0,9,90,0,45,NA,122,NA,3,NA,NA,"roadblock",6,1,NA,0,10,100,0,45,NA,108,NA,3,NA,NA,"roadblock",7,1,NA,0,11,110,40,40,0,134,NA,3,3,3,"roadblock",8,1,NA,0,9,90,40,35,1,112,NA,3,4,4,"roadblock",9,1,NA,0,12,120,60,35,1,138,NA,3,3,3,"roadblock",10,1,NA,0,12,120,60,35,1,90,NA,3,3,3,"roadblock",11,1,NA,0,11,110,0,35,1,114,NA,3,2,2,"roadblock",12,1,NA,0,11,110,0,40,0,116,NA,3,2,2,"roadblock",13,1,NA,0,10,100,0,40,0,105.2,NA,3,2,2,"roadblock",14,26,NA,0,0,1,0,1,0,0,0,NA,"None of the above",5,4,5,3,3,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5294117647059,1,3,21,"Ukraine","Man","Business and Economics","1-2","BSc","None","BSc.","In education",NA,5,5,6,"No"
27,"wlo53l7c",11,0,58,143,"activism","WaitForResults","2026-06-09 08:45:03.947866",1,NA,NA,0,"roadblock",NA,NA,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,8,80,15,45,NA,135,11,6,NA,NA,"roadblock",1,4,NA,0,8,80,30,45,NA,146,NA,6,NA,NA,"roadblock",2,4,NA,0,7,70,70,45,NA,90,NA,6,NA,NA,"roadblock",3,4,NA,0,8,80,80,45,NA,108,NA,6,NA,NA,"roadblock",4,4,NA,0,8,80,80,45,NA,40,NA,6,NA,NA,"roadblock",5,4,NA,0,12,120,20,45,NA,NA,NA,6,NA,NA,"roadblock",6,4,NA,0,NA,NA,NA,45,NA,NA,NA,6,NA,NA,"roadblock",7,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",8,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",9,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",10,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",11,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",12,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",13,4,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",14,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4852941176471,1,11,19,"Austria","Non-binary / Diverse",NA,"1-2","BSc.","None","Secondary School","In education","150",0,8,7,"Once"
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",1,NA,NA,17.4,"petition",6,1780995862.33695,"ahosr93r",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,10,100,30,45,NA,102,6,4,NA,NA,"petition",1,1,NA,0,10,100,40,45,NA,112,NA,4,NA,NA,"petition",2,1,NA,0,12,120,60,45,NA,108,NA,4,NA,NA,"petition",3,1,NA,0,12,120,40,45,NA,142,NA,4,NA,NA,"petition",4,1,NA,0,12,120,50,45,NA,116,NA,4,NA,NA,"petition",5,1,NA,0,12,120,50,45,NA,116,NA,4,NA,NA,"petition",6,1,NA,0,13,130,0,45,NA,158.8,NA,4,NA,NA,"petition",7,1,NA,0,12,120,100,45,1,100,NA,4,4,NA,"petition",8,1,NA,0,11,110,20,45,1,158,NA,4,4,0,"petition",9,1,NA,0,11,110,30,45,1,136,NA,4,3,0,"petition",10,1,NA,0,14,140,0,45,0,180,NA,4,2,0,"petition",11,1,NA,0,10,100,20,45,1,128,NA,4,4,0,"petition",12,1,NA,0,14,140,0,45,0,160,NA,4,1,0,"petition",13,1,NA,0,14,140,0,45,1,176,NA,4,4,0,"petition",14,28,NA,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once"
1,"r6cd7e3m",28,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:26.336893",1,NA,NA,19.5,"petition",9,1781013278.51127,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,10,100,33,45,NA,128.2,28,1,NA,NA,"petition",1,3,NA,0,12,120,20,45,NA,108,NA,1,NA,NA,"petition",2,3,NA,0,11,110,0,45,NA,118,NA,1,NA,NA,"petition",3,3,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",4,3,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",5,3,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",6,3,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",7,3,NA,0,12,120,0,45,0,186,NA,1,3,0,"petition",8,3,NA,0,13,130,30,45,1,130,NA,1,3,0,"petition",9,3,NA,0,12,120,30,45,1,116,NA,1,3,0,"petition",10,3,NA,0,13,130,20,45,1,138,NA,1,3,0,"petition",11,3,NA,0,11,110,20,45,1,110,NA,1,3,0,"petition",12,3,NA,0,12,120,20,45,1,126,NA,1,3,0,"petition",13,3,NA,0,14,140,0,45,1,148,NA,1,3,0,"petition",14,1,NA,0,0,1,0,0,0,0,0,NA,"Petition (0 cost to you)",4,2,3,3,3,3,4,2,1,1,153,20,20,0,0,0,0,165,75,65,70,50,65,20,78.6764705882353,2,28,19,"Slovakian","Woman","WISO","1-2","BSc","<1 year","Secondary school","In education studying","200",5,6,8,"Once"
2,"gl3plip3",24,0,58,143,"activism","WaitForResults","2026-06-09 13:35:26.616933",1,NA,NA,0,"demonstration",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,12,120,20,45,NA,128,24,2,NA,NA,"demonstration",1,1,NA,0,13,130,20,45,NA,134,NA,2,NA,NA,"demonstration",2,1,NA,0,14,140,20,45,NA,140,NA,2,NA,NA,"demonstration",3,1,NA,0,13,130,10,45,NA,136,NA,2,NA,NA,"demonstration",4,1,NA,0,15,150,30,45,NA,136,NA,2,NA,NA,"demonstration",5,1,NA,0,11,110,0,45,NA,NA,NA,2,NA,NA,"demonstration",6,1,NA,0,NA,NA,NA,45,NA,NA,NA,2,NA,NA,"demonstration",7,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",8,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",9,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",10,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",11,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",12,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",13,1,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",14,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70,60,50,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3235294117647,2,24,28,"German","Woman","Management","7-8","MSc","3-5 years","Bachelor's degree","In education studying; Not employed","200-300",8,5,4,"No"
3,"0m90edei",27,0,142,143,"questionnaire","FinalPayoff","2026-06-09 13:35:27.016465",1,NA,NA,0,"roadblock",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,11,110,1,45,NA,125.4,27,3,NA,NA,"roadblock",1,2,NA,0,12,120,1,45,NA,136.2,NA,3,NA,NA,"roadblock",2,2,NA,0,13,130,1,45,NA,147.8,NA,3,NA,NA,"roadblock",3,2,NA,0,10,100,1,45,NA,112.6,NA,3,NA,NA,"roadblock",4,2,NA,0,12,120,1,45,NA,131.4,NA,3,NA,NA,"roadblock",5,2,NA,0,11,110,1,45,NA,122.2,NA,3,NA,NA,"roadblock",6,2,NA,0,9,90,0,45,NA,106,NA,3,NA,NA,"roadblock",7,2,NA,0,12,120,1,40,0,131.4,NA,3,2,2,"roadblock",8,2,NA,0,12,120,1,40,0,131,NA,3,2,2,"roadblock",9,2,NA,0,11,110,1,40,0,119.4,NA,3,1,1,"roadblock",10,2,NA,0,11,110,1,40,0,117.4,NA,3,1,1,"roadblock",11,2,NA,0,11,110,1,40,0,115.4,NA,3,1,1,"roadblock",12,2,NA,0,12,120,1,40,0,124.6,NA,3,2,2,"roadblock",13,2,NA,0,11,110,1,40,0,115.4,NA,3,2,2,"roadblock",14,3,NA,0,0,0,0,0,0,0,1,NA,"Petition (0 cost to you)",2,3,2,3,2,3,3,3,1,1,41,43,47,34,31,33,40,31,30,26,21,16,14,16,77.9411764705882,2,27,22,"German","Man","WISO Business Information Systems","5-6","BSc","1-2 years","Secondary school","In education studying","500",6,7,4,"No"
4,"mo19ix9u",18,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.196561",1,NA,NA,17.1,"demonstration",9,1781013224.16484,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,10,100,25,45,NA,101,18,5,NA,NA,"demonstration",1,4,NA,0,12,120,20,45,NA,128,NA,5,NA,NA,"demonstration",2,4,NA,0,10,100,25,45,NA,101,NA,5,NA,NA,"demonstration",3,4,NA,0,9,90,20,45,NA,90,NA,5,NA,NA,"demonstration",4,4,NA,0,10,100,0,45,NA,114,NA,5,NA,NA,"demonstration",5,4,NA,0,9,90,0,45,NA,104,NA,5,NA,NA,"demonstration",6,4,NA,0,10,100,0,45,NA,106,NA,5,NA,NA,"demonstration",7,4,NA,0,9,90,0,35,1,138,NA,5,3,0,"demonstration",8,4,NA,0,6,60,0,35,1,114,NA,5,3,0,"demonstration",9,4,NA,0,8,80,0,35,1,92,NA,5,2,0,"demonstration",10,4,NA,0,12,120,0,45,0,120,NA,5,0,0,"demonstration",11,4,NA,0,10,100,0,45,0,100,NA,5,0,0,"demonstration",12,4,NA,0,8,80,0,45,0,80,NA,5,0,0,"demonstration",13,4,NA,0,9,90,0,35,1,90,NA,5,1,0,"demonstration",14,4,NA,0,1,0,0,0,0,0,0,NA,"Petition (0 cost to you)",3,4,3,3,3,3,3,3,1,1,65,70,65,50,35,35,15,120,135,30,0,0,0,0,78.6764705882353,2,18,23,"Russia","Woman","International law","1-2","BSc","1-2 years","Secondary school","Not employed","1000",1,7,5,"Once"
5,"omy7uxz8",25,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.442889",1,NA,NA,30,"petition",12,1781013415.14801,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,10,100,25,45,NA,123,25,7,NA,NA,"petition",1,1,NA,0,13,130,30,45,NA,140,NA,7,NA,NA,"petition",2,1,NA,0,14,140,30,45,NA,150,NA,7,NA,NA,"petition",3,1,NA,0,12,120,120,45,NA,56,NA,7,NA,NA,"petition",4,1,NA,0,12,120,120,45,NA,88,NA,7,NA,NA,"petition",5,1,NA,0,12,120,80,45,NA,120,NA,7,NA,NA,"petition",6,1,NA,0,11,110,0,45,NA,142,NA,7,NA,NA,"petition",7,1,NA,0,13,130,100,45,1,158,NA,7,4,0,"petition",8,1,NA,0,13,130,100,45,1,170,NA,7,4,0,"petition",9,1,NA,0,14,140,90,45,1,186,NA,7,4,0,"petition",10,1,NA,0,15,150,90,45,1,212,NA,7,4,0,"petition",11,1,NA,0,14,140,100,45,1,200,NA,7,4,0,"petition",12,1,NA,0,14,140,90,45,1,218,NA,7,4,0,"petition",13,1,NA,0,13,130,0,45,1,186,NA,7,4,0,"petition",14,5,NA,0,1,0,0,0,0,0,0,NA,"Petition (0 cost to you)",1,4,3,4,3,3,3,3,1,1,120,100,100,140,220,200,80,320,350,340,380,400,420,140,78.6764705882353,2,25,23,"Austria","Woman",NA,"5-6","BSc","3-5 years","Bachelor's degree","Part-time","120",7,3,3,"Once"
6,"hw7ddtgh",13,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.510203",1,NA,NA,13.5,"petition",9,1781013326.77826,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,6,60,0,45,NA,121.2,13,1,NA,NA,"petition",1,1,NA,0,8,80,0,45,NA,88,NA,1,NA,NA,"petition",2,1,NA,0,6,60,0,45,NA,68,NA,1,NA,NA,"petition",3,1,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",4,1,NA,0,11,110,0,45,NA,110,NA,1,NA,NA,"petition",5,1,NA,0,9,90,0,45,NA,90,NA,1,NA,NA,"petition",6,1,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",7,1,NA,0,8,80,10,45,1,136,NA,1,3,0,"petition",8,1,NA,0,7,70,10,45,1,90,NA,1,3,0,"petition",9,1,NA,0,9,90,15,45,1,101,NA,1,3,0,"petition",10,1,NA,0,11,110,20,45,1,118,NA,1,3,0,"petition",11,1,NA,0,10,100,10,45,1,110,NA,1,3,0,"petition",12,1,NA,0,10,100,15,45,1,111,NA,1,3,0,"petition",13,1,NA,0,11,110,20,45,1,98,NA,1,3,0,"petition",14,6,NA,0,0,0,0,0,0,0,0,"higher payoff","Petition (0 cost to you)",2,5,2,4,3,3,3,2,1,1,153,20,20,0,0,0,0,165,75,65,70,50,65,20,79.0441176470588,2,13,26,"Russia","Woman","Management","9+","MSc","3-5 years","Master's degree","Not employed",NA,7,10,8,"No"
7,"emq43ot6",14,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.518368",1,NA,NA,16.35,"demonstration",9,1781013232.99298,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,8,80,40,45,NA,66,14,5,NA,NA,"demonstration",1,2,NA,0,10,100,50,45,NA,78,NA,5,NA,NA,"demonstration",2,2,NA,0,9,90,30,45,NA,86,NA,5,NA,NA,"demonstration",3,2,NA,0,8,80,30,45,NA,70,NA,5,NA,NA,"demonstration",4,2,NA,0,9,90,35,45,NA,69,NA,5,NA,NA,"demonstration",5,2,NA,0,8,80,35,45,NA,59,NA,5,NA,NA,"demonstration",6,2,NA,0,11,110,15,45,NA,101,NA,5,NA,NA,"demonstration",7,2,NA,0,8,80,40,35,1,88,NA,5,3,0,"demonstration",8,2,NA,0,9,90,35,35,1,109,NA,5,3,0,"demonstration",9,2,NA,0,7,70,30,35,1,52,NA,5,2,0,"demonstration",10,2,NA,0,11,110,0,45,0,110,NA,5,0,0,"demonstration",11,2,NA,0,9,90,0,45,0,90,NA,5,0,0,"demonstration",12,2,NA,0,11,110,0,45,0,110,NA,5,0,0,"demonstration",13,2,NA,0,11,110,0,45,0,110,NA,5,1,0,"demonstration",14,7,NA,0,1,0,1,0,0,0,0,NA,"Demonstration (Cost: -10 sec to you)",3,3,3,4,3,3,4,3,1,1,65,70,65,50,35,35,15,120,135,30,0,0,0,0,78.6764705882353,2,14,36,"German","Man",NA,"5-6","Other",">5 years","Doctoral degree or higher","Full-time","1800",6,8,8,"Regularly"
