"participant_id","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._current_page_name","participant.time_started_utc","final_payoff","treatment_assigned","selected_round","participant.stopped_at","session_code","questionnaire.1.player.id_in_group","questionnaire.1.player.payoff","questionnaire.1.player.q1_support","questionnaire.1.player.q1_pressure","questionnaire.1.player.q1_convincing","questionnaire.1.player.q1_too_extreme","questionnaire.1.player.q1_no_earnings_effect","questionnaire.1.player.q1_reciprocate","questionnaire.1.player.q1_autonomy","questionnaire.1.player.q1_motivation_other","questionnaire.1.player.q2_activism_choice","questionnaire.1.player.q3_personal_cost","questionnaire.1.player.q4_cost_to_others","questionnaire.1.player.q5_extremity","questionnaire.1.player.q6_legitimacy","questionnaire.1.player.q7_social_id","questionnaire.1.player.q8_compassion","questionnaire.1.player.q8_sympathy","questionnaire.1.player.q8_annoyance","questionnaire.1.group.id_in_subsession","questionnaire.1.subsession.round_number","pct_complete","session_num","seat_num","Age_Years","Nationality","Gender","Field_of_Study","Year_of_Study_Semester","Degree_Programme","Work_Experience","Highest_Education_Level","Employment","Monthly_Disposable_Income_EUR","Political_Orientation_0_10","General_Trust_0_10","Risk_Willingness_0_10","Charitable_Donations","app_round","id_in_group","effort_score","wage","contribution","actual_effort_time","player.chose_activism","round_payoff","player.seat_number","group_raw_id","num_activists","num_roadblockers","round_treatment","period","app_round_2","group_id","participant_seat","is_treatment_round","condition","activism_rate","chose_activism","relative_contribution","norm_wage","norm_payoff","added_wage","group_mean_contribution","group_total_contribution","group_size","others_contribution","total_wage","welfare","norm_welfare","welfare_fullcoop","n_activists","n_freeriders","efficiency","NegDev","PosDev","others_contribution_lag","NegDev_lag","PosDev_lag","NegDev_lag_full","PosDev_lag_full"
8,"8gd3793t",19,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:00.076774",13.65,"petition",6,1780995820.5651,"ahosr93r",8,0,1,0,0,0,1,1,0,NA,"Petition (0 cost to you)",3,3,2,2,1,3,3,3,1,1,73.1617647058823,1,19,41,"Austria","Man","Sociology","1-2","MSc.","> 5 years","MSc.","Part-time","500",3,6,3,"Regularly",12,3,7,70,20,45,1,98,NA,4,4,0,"petition",12,5,"ahosr93r_4","19_1",1,"petition",100,1,28.5714285714286,1.55555555555556,2.17777777777778,28,30,120,4,33.3333333333333,380,452,10.0444444444444,608,16,0,74.3421052631579,10,0,23.3333333333333,0,5,0,5
8,"8gd3793t",19,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:00.076774",13.65,"petition",6,1780995820.5651,"ahosr93r",8,0,1,0,0,0,1,1,0,NA,"Petition (0 cost to you)",3,3,2,2,1,3,3,3,1,1,73.1617647058823,1,19,41,"Austria","Man","Sociology","1-2","MSc.","> 5 years","MSc.","Part-time","500",3,6,3,"Regularly",13,3,8,80,20,45,0,80,NA,4,1,0,"petition",13,6,"ahosr93r_4","19_1",1,"petition",25,1,25,1.77777777777778,1.77777777777778,0,12.5,50,4,10,440,470,10.4444444444444,704,4,2,66.7613636363636,0,7.5,33.3333333333333,10,0,10,0
8,"8gd3793t",19,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:00.076774",13.65,"petition",6,1780995820.5651,"ahosr93r",8,0,1,0,0,0,1,1,0,NA,"Petition (0 cost to you)",3,3,2,2,1,3,3,3,1,1,73.1617647058823,1,19,41,"Austria","Man","Sociology","1-2","MSc.","> 5 years","MSc.","Part-time","500",3,6,3,"Regularly",14,3,7,70,20,45,1,86,NA,4,4,0,"petition",14,7,"ahosr93r_4","19_1",1,"petition",100,1,28.5714285714286,1.55555555555556,1.91111111111111,16,22.5,90,4,23.3333333333333,450,504,11.2,720,16,1,70,2.5,0,10,0,7.5,0,7.5
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",1,3,12,120,0,45,NA,140,17,2,NA,NA,"demonstration",1,1,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.66666666666667,3.11111111111111,20,12.5,50,4,16.6666666666667,310,340,7.55555555555556,496,0,2,68.5483870967742,12.5,0,NA,NA,NA,NA,NA
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",2,3,10,100,0,45,NA,120,NA,2,NA,NA,"demonstration",2,2,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.22222222222222,2.66666666666667,20,12.5,50,4,16.6666666666667,360,390,8.66666666666667,576,0,1,67.7083333333333,12.5,0,16.6666666666667,NA,NA,12.5,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",3,3,13,130,0,45,NA,144,NA,2,NA,NA,"demonstration",3,3,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.88888888888889,3.2,14,8.75,35,4,11.6666666666667,380,401,8.91111111111111,608,0,1,65.953947368421,8.75,0,16.6666666666667,NA,NA,12.5,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",4,3,10,100,0,45,NA,110,NA,2,NA,NA,"demonstration",4,4,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.22222222222222,2.44444444444444,10,6.25,25,4,8.33333333333333,320,335,7.44444444444444,512,0,2,65.4296875,6.25,0,11.6666666666667,NA,NA,8.75,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",5,3,13,130,0,45,NA,142,NA,2,NA,NA,"demonstration",5,5,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.88888888888889,3.15555555555556,12,7.5,30,4,10,420,438,9.73333333333333,672,0,1,65.1785714285714,7.5,0,8.33333333333333,NA,NA,6.25,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",6,3,13,130,0,45,NA,138,NA,2,NA,NA,"demonstration",6,6,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.88888888888889,3.06666666666667,8,5,20,4,6.66666666666667,450,462,10.2666666666667,720,0,2,64.1666666666667,5,0,10,NA,NA,7.5,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",7,3,13,130,0,45,NA,134,NA,2,NA,NA,"demonstration",7,7,"ahosr93r_2","17_1",0,"control",NA,NA,0,2.88888888888889,2.97777777777778,4,2.5,10,4,3.33333333333333,370,376,8.35555555555556,592,0,2,63.5135135135135,2.5,0,6.66666666666667,NA,NA,5,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",8,3,14,140,0,45,0,140,NA,2,0,0,"demonstration",8,1,"ahosr93r_2","17_1",1,"demonstration",0,0,0,3.11111111111111,3.11111111111111,0,0,0,4,0,410,410,9.11111111111111,656,0,4,62.5,0,0,3.33333333333333,2.5,0,2.5,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",9,3,12,120,0,45,0,120,NA,2,0,0,"demonstration",9,2,"ahosr93r_2","17_1",1,"demonstration",0,0,0,2.66666666666667,2.66666666666667,0,0,0,4,0,390,390,8.66666666666667,624,0,4,62.5,0,0,0,0,0,0,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",10,3,14,140,0,45,0,140,NA,2,0,0,"demonstration",10,3,"ahosr93r_2","17_1",1,"demonstration",0,0,0,3.11111111111111,3.11111111111111,0,0,0,4,0,510,510,11.3333333333333,816,0,4,62.5,0,0,0,0,0,0,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",11,3,15,150,0,45,0,150,NA,2,0,0,"demonstration",11,4,"ahosr93r_2","17_1",1,"demonstration",0,0,0,3.33333333333333,3.33333333333333,0,0,0,4,0,510,510,11.3333333333333,816,0,4,62.5,0,0,0,0,0,0,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",12,3,11,110,0,45,0,110,NA,2,0,0,"demonstration",12,5,"ahosr93r_2","17_1",1,"demonstration",0,0,0,2.44444444444444,2.44444444444444,0,0,0,4,0,430,430,9.55555555555556,688,0,4,62.5,0,0,0,0,0,0,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",13,3,10,100,0,45,0,100,NA,2,0,0,"demonstration",13,6,"ahosr93r_2","17_1",1,"demonstration",0,0,0,2.22222222222222,2.22222222222222,0,0,0,4,0,410,410,9.11111111111111,656,0,4,62.5,0,0,0,0,0,0,0
19,"9mcj0ohn",17,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:01.329408",20.1,"demonstration",7,1780995819.01845,"ahosr93r",19,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,1,1,3,3,1,1,1,1,1,73.5294117647059,1,17,24,"Palestine","Man","Economics","3-4","MSc.","3-5","BSc.","In education","200",2,8,10,"No",14,3,11,110,0,45,0,118,NA,2,1,0,"demonstration",14,7,"ahosr93r_2","17_1",1,"demonstration",25,1,0,2.44444444444444,2.62222222222222,8,5,20,4,6.66666666666667,410,422,9.37777777777778,656,4,2,64.3292682926829,5,0,0,0,0,0,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",1,1,7,70,10,45,NA,116,25,1,NA,NA,"petition",1,1,"ahosr93r_1","25_1",0,"control",NA,NA,14.2857142857143,1.55555555555556,2.57777777777778,46,35,140,4,43.3333333333333,250,334,7.42222222222222,400,0,0,83.5,25,0,NA,NA,NA,NA,NA
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",2,1,11,110,20,45,NA,178,NA,1,NA,NA,"petition",2,2,"ahosr93r_1","25_1",0,"control",NA,NA,18.1818181818182,2.44444444444444,3.95555555555556,68,55,220,4,66.6666666666667,400,532,11.8222222222222,640,0,0,83.125,35,0,43.3333333333333,NA,NA,25,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",3,1,9,90,10,45,NA,156,NA,1,NA,NA,"petition",3,3,"ahosr93r_1","25_1",0,"control",NA,NA,11.1111111111111,2,3.46666666666667,66,47.5,190,4,60,330,444,9.86666666666667,528,0,0,84.0909090909091,37.5,0,66.6666666666667,NA,NA,35,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",4,1,12,120,20,45,NA,188,NA,1,NA,NA,"petition",4,4,"ahosr93r_1","25_1",0,"control",NA,NA,16.6666666666667,2.66666666666667,4.17777777777778,68,55,220,4,66.6666666666667,420,552,12.2666666666667,672,0,0,82.1428571428571,35,0,60,NA,NA,37.5,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",5,1,11,110,10,45,NA,196,NA,1,NA,NA,"petition",5,5,"ahosr93r_1","25_1",0,"control",NA,NA,9.09090909090909,2.44444444444444,4.35555555555556,86,60,240,4,76.6666666666667,420,564,12.5333333333333,672,0,0,83.9285714285714,50,0,66.6666666666667,NA,NA,35,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",6,1,12,120,20,45,NA,212,NA,1,NA,NA,"petition",6,6,"ahosr93r_1","25_1",0,"control",NA,NA,16.6666666666667,2.66666666666667,4.71111111111111,92,70,280,4,86.6666666666667,450,618,13.7333333333333,720,0,0,85.8333333333333,50,0,76.6666666666667,NA,NA,50,0
4,"9varpwsl",25,0,78,143,"activism","WaitForResults","2026-06-09 08:44:59.654095",0,"petition",NA,NA,"ahosr93r",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48.8970588235294,1,25,22,"Austria","Woman","Business Law","3-4","BSc","3-5 years","Secondary School","Part-time","500",5,4,6,"No",7,1,12,120,10,45,NA,208,NA,1,NA,NA,"petition",7,7,"ahosr93r_1","25_1",0,"control",NA,NA,8.33333333333333,2.66666666666667,4.62222222222222,88,61.25,245,4,78.3333333333333,430,577,12.8222222222222,688,0,0,83.8662790697674,51.25,0,86.6666666666667,NA,NA,50,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",1,1,10,100,30,45,NA,102,6,4,NA,NA,"petition",1,1,"ahosr93r_4","6_1",0,"control",NA,NA,30,2.22222222222222,2.26666666666667,2,20,80,4,16.6666666666667,300,348,7.73333333333333,480,0,0,72.5,0,10,NA,NA,NA,NA,NA
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",2,1,10,100,40,45,NA,112,NA,4,NA,NA,"petition",2,2,"ahosr93r_4","6_1",0,"control",NA,NA,40,2.22222222222222,2.48888888888889,12,32.5,130,4,30,380,458,10.1777777777778,608,0,0,75.328947368421,0,7.5,16.6666666666667,NA,NA,0,10
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",3,1,12,120,60,45,NA,108,NA,4,NA,NA,"petition",3,3,"ahosr93r_4","6_1",0,"control",NA,NA,50,2.66666666666667,2.4,-12,30,120,4,20,360,432,9.6,576,0,1,75,0,30,30,NA,NA,0,7.5
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",4,1,12,120,40,45,NA,142,NA,4,NA,NA,"petition",4,4,"ahosr93r_4","6_1",0,"control",NA,NA,33.3333333333333,2.66666666666667,3.15555555555556,22,38.75,155,4,38.3333333333333,370,463,10.2888888888889,592,0,0,78.2094594594595,0,1.25,20,NA,NA,0,30
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",5,1,12,120,50,45,NA,116,NA,4,NA,NA,"petition",5,5,"ahosr93r_4","6_1",0,"control",NA,NA,41.6666666666667,2.66666666666667,2.57777777777778,-4,28.75,115,4,21.6666666666667,390,459,10.2,624,0,0,73.5576923076923,0,21.25,38.3333333333333,NA,NA,0,1.25
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",6,1,12,120,50,45,NA,116,NA,4,NA,NA,"petition",6,6,"ahosr93r_4","6_1",0,"control",NA,NA,41.6666666666667,2.66666666666667,2.57777777777778,-4,28.75,115,4,21.6666666666667,440,509,11.3111111111111,704,0,1,72.3011363636364,0,21.25,21.6666666666667,NA,NA,0,21.25
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",7,1,13,130,0,45,NA,158.8,NA,4,NA,NA,"petition",7,7,"ahosr93r_4","6_1",0,"control",NA,NA,0,2.88888888888889,3.52888888888889,28.8,18,72,4,24,390,433.2,9.62666666666667,624,0,1,69.4230769230769,18,0,21.6666666666667,NA,NA,0,21.25
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",8,1,12,120,100,45,1,100,NA,4,4,NA,"petition",8,1,"ahosr93r_4","6_1",1,"petition",100,1,83.3333333333333,2.66666666666667,2.22222222222222,-20,50,200,4,33.3333333333333,350,470,10.4444444444444,560,16,0,83.9285714285714,0,50,24,18,0,18,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",9,1,11,110,20,45,1,158,NA,4,4,0,"petition",9,2,"ahosr93r_4","6_1",1,"petition",100,1,18.1818181818182,2.44444444444444,3.51111111111111,48,42.5,170,4,50,360,462,10.2666666666667,576,16,0,80.2083333333333,22.5,0,33.3333333333333,0,50,0,50
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",10,1,11,110,30,45,1,136,NA,4,3,0,"petition",10,3,"ahosr93r_4","6_1",1,"petition",75,1,27.2727272727273,2.44444444444444,3.02222222222222,26,35,140,4,36.6666666666667,440,524,11.6444444444444,704,12,0,74.4318181818182,5,0,50,22.5,0,22.5,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",11,1,14,140,0,45,0,180,NA,4,2,0,"petition",11,4,"ahosr93r_4","6_1",1,"petition",50,1,0,3.11111111111111,4,40,25,100,4,33.3333333333333,430,490,10.8888888888889,688,8,1,71.2209302325581,25,0,36.6666666666667,5,0,5,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",12,1,10,100,20,45,1,128,NA,4,4,0,"petition",12,5,"ahosr93r_4","6_1",1,"petition",100,1,20,2.22222222222222,2.84444444444444,28,30,120,4,33.3333333333333,380,452,10.0444444444444,608,16,0,74.3421052631579,10,0,33.3333333333333,25,0,25,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",13,1,14,140,0,45,0,160,NA,4,1,0,"petition",13,6,"ahosr93r_4","6_1",1,"petition",25,1,0,3.11111111111111,3.55555555555556,20,12.5,50,4,16.6666666666667,440,470,10.4444444444444,704,4,2,66.7613636363636,12.5,0,33.3333333333333,10,0,10,0
28,"a3llmru2",6,0,143,143,"questionnaire","ThankYou","2026-06-09 08:45:12.476124",17.4,"petition",6,1780995862.33695,"ahosr93r",28,0,1,0,1,0,1,0,0,NA,"Petition (0 cost to you)",5,2,4,1,3,2,2,4,1,1,73.1617647058823,1,6,17,"Russian","Man","Physics","1-2","BSc","<1 year","Secondary School","Part-time","200",5,5,7,"Once",14,1,14,140,0,45,1,176,NA,4,4,0,"petition",14,7,"ahosr93r_4","6_1",1,"petition",100,1,0,3.11111111111111,3.91111111111111,36,22.5,90,4,30,450,504,11.2,720,16,1,70,22.5,0,16.6666666666667,12.5,0,12.5,0
21,"amhitlg7",7,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:29.127149",12.9,"petition",14,1781013407.30761,"tdmddbpq",21,0,1,0,1,0,0,1,0,NA,"Petition (0 cost to you)",3,3,3,4,4,3,4,2,1,1,78.6764705882353,2,7,20,"Hungarian","Woman","WISO","1-2","BSc","<1 year","Secondary school","In education studying","400",2,7,3,"No",1,4,6,60,40,45,NA,76,7,4,NA,NA,"petition",1,1,"tdmddbpq_4","7_2",0,"control",NA,NA,66.6666666666667,1.33333333333333,1.68888888888889,16,35,140,4,33.3333333333333,300,384,8.53333333333333,480,0,0,80,0,5,NA,NA,NA,NA,NA
