session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ahosr93r,28,a3llmru2,136,activism,EffortTask,1780995732,14,1,0
ahosr93r,8,8gd3793t,136,activism,EffortTask,1780995732,14,1,0
ahosr93r,11,usmgmves,139,activism,RoundResults,1780995732,14,0,0
ahosr93r,25,1yv42yer,137,activism,Contribute,1780995733,14,0,0
ahosr93r,19,9mcj0ohn,139,activism,RoundResults,1780995733,14,0,0
ahosr93r,19,9mcj0ohn,140,activism,Conclusion,1780995735,14,0,0
ahosr93r,11,usmgmves,140,activism,Conclusion,1780995735,14,0,0
ahosr93r,8,8gd3793t,137,activism,Contribute,1780995737,14,0,0
ahosr93r,28,a3llmru2,137,activism,Contribute,1780995737,14,0,0
ahosr93r,22,odojvl0k,139,activism,RoundResults,1780995738,14,0,0
ahosr93r,17,zu7f4eup,139,activism,RoundResults,1780995738,14,0,0
ahosr93r,14,nnn3u3ee,137,activism,Contribute,1780995738,14,0,0
ahosr93r,8,8gd3793t,138,activism,WaitForResults,1780995738,14,0,1
ahosr93r,14,nnn3u3ee,138,activism,WaitForResults,1780995738,14,0,1
ahosr93r,25,1yv42yer,138,activism,WaitForResults,1780995738,14,0,1
ahosr93r,28,a3llmru2,138,activism,WaitForResults,1780995738,14,0,1
ahosr93r,14,nnn3u3ee,139,activism,RoundResults,1780995740,14,0,0
ahosr93r,17,zu7f4eup,140,activism,Conclusion,1780995740,14,0,0
ahosr93r,24,iircdrz3,136,activism,EffortTask,1780995740,14,0,0
ahosr93r,28,a3llmru2,139,activism,RoundResults,1780995741,14,0,0
ahosr93r,25,1yv42yer,139,activism,RoundResults,1780995741,14,0,0
ahosr93r,23,lbjc7cyh,141,questionnaire,Questionnaire,1780995742,1,0,0
ahosr93r,8,8gd3793t,139,activism,RoundResults,1780995742,14,0,0
ahosr93r,22,odojvl0k,140,activism,Conclusion,1780995743,14,0,0
ahosr93r,24,iircdrz3,137,activism,Contribute,1780995743,14,0,0
ahosr93r,20,ykenmho2,141,questionnaire,Questionnaire,1780995744,1,0,0
ahosr93r,28,a3llmru2,140,activism,Conclusion,1780995745,14,0,0
ahosr93r,14,nnn3u3ee,140,activism,Conclusion,1780995745,14,0,0
ahosr93r,21,ju6xezrw,136,activism,EffortTask,1780995745,14,1,0
ahosr93r,7,2a57mkrx,136,activism,EffortTask,1780995745,14,1,0
ahosr93r,10,hapbqcq1,136,activism,EffortTask,1780995745,14,1,0
ahosr93r,25,1yv42yer,140,activism,Conclusion,1780995746,14,0,0
ahosr93r,8,8gd3793t,140,activism,Conclusion,1780995747,14,0,0
ahosr93r,10,hapbqcq1,137,activism,Contribute,1780995748,14,0,0
ahosr93r,23,lbjc7cyh,142,questionnaire,FinalPayoff,1780995748,1,0,0
ahosr93r,7,2a57mkrx,137,activism,Contribute,1780995749,14,0,0
ahosr93r,21,ju6xezrw,137,activism,Contribute,1780995750,14,0,0
ahosr93r,10,hapbqcq1,138,activism,WaitForResults,1780995750,14,0,1
ahosr93r,21,ju6xezrw,138,activism,WaitForResults,1780995750,14,0,1
ahosr93r,24,iircdrz3,138,activism,WaitForResults,1780995750,14,0,1
ahosr93r,7,2a57mkrx,138,activism,WaitForResults,1780995750,14,0,1
ahosr93r,10,hapbqcq1,139,activism,RoundResults,1780995752,14,0,0
ahosr93r,21,ju6xezrw,139,activism,RoundResults,1780995753,14,0,0
ahosr93r,24,iircdrz3,139,activism,RoundResults,1780995754,14,0,0
ahosr93r,10,hapbqcq1,140,activism,Conclusion,1780995756,14,0,0
ahosr93r,7,2a57mkrx,139,activism,RoundResults,1780995756,14,0,0
ahosr93r,24,iircdrz3,140,activism,Conclusion,1780995757,14,0,0
ahosr93r,21,ju6xezrw,140,activism,Conclusion,1780995757,14,0,0
ahosr93r,7,2a57mkrx,140,activism,Conclusion,1780995760,14,0,0
ahosr93r,20,ykenmho2,142,questionnaire,FinalPayoff,1780995764,1,0,0
ahosr93r,25,1yv42yer,141,questionnaire,Questionnaire,1780995803,1,0,0
ahosr93r,8,8gd3793t,141,questionnaire,Questionnaire,1780995809,1,0,0
ahosr93r,19,9mcj0ohn,141,questionnaire,Questionnaire,1780995812,1,0,0
ahosr93r,25,1yv42yer,142,questionnaire,FinalPayoff,1780995815,1,0,0
ahosr93r,19,9mcj0ohn,142,questionnaire,FinalPayoff,1780995819,1,0,0
ahosr93r,21,ju6xezrw,141,questionnaire,Questionnaire,1780995820,1,0,0
ahosr93r,8,8gd3793t,142,questionnaire,FinalPayoff,1780995820,1,0,0
ahosr93r,24,iircdrz3,141,questionnaire,Questionnaire,1780995837,1,0,0
ahosr93r,21,ju6xezrw,142,questionnaire,FinalPayoff,1780995842,1,0,0
ahosr93r,11,usmgmves,141,questionnaire,Questionnaire,1780995844,1,0,0
ahosr93r,17,zu7f4eup,141,questionnaire,Questionnaire,1780995846,1,0,0
ahosr93r,24,iircdrz3,142,questionnaire,FinalPayoff,1780995847,1,0,0
ahosr93r,28,a3llmru2,141,questionnaire,Questionnaire,1780995847,1,0,0
ahosr93r,7,2a57mkrx,141,questionnaire,Questionnaire,1780995854,1,0,0
ahosr93r,11,usmgmves,142,questionnaire,FinalPayoff,1780995856,1,0,0
ahosr93r,28,a3llmru2,142,questionnaire,FinalPayoff,1780995862,1,0,0
ahosr93r,17,zu7f4eup,142,questionnaire,FinalPayoff,1780995869,1,0,0
ahosr93r,10,hapbqcq1,141,questionnaire,Questionnaire,1780995873,1,0,0
ahosr93r,14,nnn3u3ee,141,questionnaire,Questionnaire,1780995874,1,0,0
ahosr93r,7,2a57mkrx,142,questionnaire,FinalPayoff,1780995875,1,0,0
ahosr93r,10,hapbqcq1,142,questionnaire,FinalPayoff,1780995881,1,0,0
ahosr93r,14,nnn3u3ee,142,questionnaire,FinalPayoff,1780995881,1,0,0
ahosr93r,22,odojvl0k,141,questionnaire,Questionnaire,1780995896,1,0,0
ahosr93r,22,odojvl0k,142,questionnaire,FinalPayoff,1780995898,1,0,0
490o2nk6,2,zub63k0q,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,1,ak8w5zdd,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,7,e0h3487b,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,8,saqebx5b,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,4,xob72kww,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,6,wavcp8lj,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,3,sage94b1,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,5,rikvgot9,0,,InitializeParticipant,1780997108,1,0,0
490o2nk6,1,ak8w5zdd,1,activism,SeatNumber,1780997110,1,0,0
490o2nk6,2,zub63k0q,1,activism,SeatNumber,1780997112,1,0,0
